x,y,z,yaw,velocity,change_flag
-50.9959,33.1227,1.5917,-1.4433,7.0,0
-50.9115,32.5568,1.6116,-1.4391,7.0,0
-50.8305,31.9790,1.6125,-1.4366,7.0,0
-50.7399,31.3688,1.6249,-1.4367,7.0,0
-50.6504,30.7610,1.6320,-1.4379,7.0,0
-50.5507,30.1658,1.6310,-1.4407,7.0,0
-50.4690,29.5547,1.6358,-1.4454,7.0,0
-50.3825,28.9343,1.6344,-1.4542,7.0,0
-50.3218,28.3483,1.6383,-1.4673,7.0,0
-50.2539,27.7652,1.6552,-1.4845,7.0,0
-50.1862,27.1959,1.6565,-1.5053,7.0,0
-50.1304,26.6300,1.6787,-1.5291,7.0,0
-50.0825,26.0570,1.6828,-1.5562,7.0,0
-50.0805,25.4934,1.6997,-1.5832,7.0,0
-50.0747,24.9262,1.7172,-1.6112,7.0,0
-50.0732,24.3808,1.7385,-1.6386,7.0,0
-50.0927,23.8657,1.7605,-1.6645,7.0,0
-50.1308,23.3598,1.7582,-1.6889,7.0,0
-50.1767,22.8470,1.7778,-1.7112,7.0,0
-50.2852,22.0981,1.8219,-1.7399,7.0,0
-50.3878,21.3882,1.8492,-1.7585,7.0,0
-50.5276,20.6833,1.8654,-1.7693,7.0,0
-50.6523,19.9824,1.9051,-1.7704,7.0,0
-50.7941,19.2788,1.9213,-1.7653,7.0,0
-50.9256,18.5626,1.9400,-1.7524,7.0,0
-51.0440,17.8556,1.9672,-1.7321,7.0,0
-51.1291,17.1405,1.9878,-1.7055,7.0,0
-51.2240,16.4149,2.0124,-1.6730,7.0,0
-51.2641,15.6678,2.0345,-1.6356,7.0,0
-51.2993,14.9249,2.0579,-1.5993,7.0,0
-51.3117,14.1785,2.0802,-1.5659,7.0,0
-51.2653,13.4364,2.0813,-1.5321,7.0,0
-51.2005,12.6905,2.1030,-1.4974,7.0,0
-51.1357,11.9406,2.1056,-1.4617,7.0,0
-51.0283,11.1861,2.1211,-1.4251,7.0,0
-50.8948,10.4549,2.1247,-1.3889,7.0,0
-50.7714,9.9527,2.1370,-1.3646,7.0,0
-50.5960,9.2264,2.1408,-1.3268,7.0,0
-50.4531,8.7288,2.1467,-1.2997,7.0,0
-50.2352,8.0086,2.1688,-1.2547,7.0,0
-50.0745,7.5234,2.1624,-1.2231,7.0,0
-49.7620,6.8338,2.1735,-1.1712,7.0,0
-49.5386,6.3504,2.1571,-1.1352,7.0,0
-49.3209,5.8986,2.1567,-1.0990,7.0,0
-49.0510,5.4432,2.1522,-1.0601,7.0,0
-48.7824,4.9712,2.1650,-1.0195,7.0,0
-48.4865,4.5485,2.1439,-0.9782,7.0,0
-48.1860,4.1080,2.1295,-0.9335,7.0,0
-47.8319,3.6926,2.1094,-0.8884,7.0,0
-47.4753,3.2912,2.1039,-0.8424,7.0,0
-47.1004,2.9113,2.0849,-0.7952,7.0,0
-46.7073,2.5326,2.0804,-0.7472,7.0,0
-46.2928,2.1678,2.0725,-0.6987,7.0,0
-45.9018,1.8522,2.0711,-0.6521,7.0,0
-45.4644,1.5497,2.0387,-0.6046,7.0,0
-45.0187,1.2693,2.0254,-0.5576,7.0,0
-44.5500,1.0293,1.9915,-0.5114,7.0,0
-44.1096,0.7861,1.9540,-0.4658,7.0,0
-43.6439,0.5751,1.9337,-0.4216,7.0,0
-42.9621,0.3040,1.9030,-0.3558,7.0,0
-42.2804,0.0871,1.8699,-0.2916,7.0,0
