x,y,z,yaw,velocity,change_flag
1.5879,92.1767,-0.7046,3.0450,7.0,0
0.9630,92.2231,-0.7190,3.0326,7.0,0
0.3375,92.2965,-0.7302,3.0207,7.0,0
-0.2874,92.3495,-0.7435,3.0084,7.0,0
-0.8975,92.4218,-0.7548,2.9970,7.0,0
-1.5117,92.4913,-0.7704,2.9874,7.0,0
-2.1155,92.5600,-0.7776,2.9794,7.0,0
-2.7017,92.6445,-0.7877,2.9726,7.0,0
-3.2824,92.7356,-0.7936,2.9665,7.0,0
-3.8434,92.8093,-0.8048,2.9622,7.0,0
-4.4079,92.9123,-0.8040,2.9599,7.0,0
-4.9543,92.9932,-0.8074,2.9580,7.0,0
-5.5135,93.0807,-0.8158,2.9574,7.0,0
-6.0553,93.1657,-0.8207,2.9570,7.0,0
-6.5968,93.2621,-0.8256,2.9578,7.0,0
-7.1617,93.3465,-0.8374,2.9597,7.0,0
-7.7026,93.4297,-0.8523,2.9625,7.0,0
-8.2718,93.5174,-0.8583,2.9673,7.0,0
-8.8187,93.6059,-0.8671,2.9724,7.0,0
-9.3855,93.6818,-0.8771,2.9790,7.0,0
-9.9421,93.7567,-0.8801,2.9864,7.0,0
-10.4970,93.8294,-0.8863,2.9936,7.0,0
-11.0575,93.9013,-0.8868,3.0008,7.0,0
-11.6391,93.9714,-0.8870,3.0078,7.0,0
-12.1869,94.0304,-0.8944,3.0157,7.0,0
-12.7306,94.1058,-0.8916,3.0235,7.0,0
-13.2882,94.1685,-0.8994,3.0318,7.0,0
-13.8572,94.2222,-0.9110,3.0402,7.0,0
-14.4151,94.2656,-0.9060,3.0484,7.0,0
-15.0033,94.3008,-0.9170,3.0571,7.0,0
-15.5499,94.3539,-0.9154,3.0666,7.0,0
-16.0820,94.3770,-0.9168,3.0761,7.0,0
-16.6367,94.4074,-0.9185,3.0862,7.0,0
-17.1839,94.4164,-0.9272,3.0957,7.0,0
-17.7406,94.4240,-0.9286,3.1053,7.0,0
-18.3026,94.4298,-0.9311,3.1132,7.0,0
-18.8632,94.4193,-0.9354,3.1188,7.0,0
-19.3982,94.4169,-0.9415,3.1229,7.0,0
-19.9460,94.4058,-0.9494,3.1262,7.0,0
